broadcast,m_code,p_code,p_name,p_group,exp_min,unit_price,total_price,sales,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,YEAR_DAY,DAY_NAME,DAY_NUM,code,no
2019-06-17 14:00:00,100139,200374,보몽드 샐비어 시어서커 리플 침구세트 SS,침구,60.0,49900,27427000,550,2019,6,17,14,0,0,2019-06-17 00:00:00,Monday,1,3201,16555
2019-06-17 14:00:00,100139,200373,보몽드 샐비어 시어서커 리플 침구세트 Q,침구,60.0,59900,42940000,717,2019,6,17,14,0,0,2019-06-17 00:00:00,Monday,1,3201,16556
2019-06-17 14:00:00,100139,200372,보몽드 샐비어 시어서커 리플 침구세트 K,침구,60.0,69900,46764000,668,2019,6,17,14,0,0,2019-06-17 00:00:00,Monday,1,3201,16557
2019-06-17 15:00:00,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,60.0,109800,132694000,1209,2019,6,17,15,0,0,2019-06-17 00:00:00,Monday,1,3202,16564
2019-06-17 16:00:00,100253,200864,안동간고등어 20팩,농수축,60.0,30900,154970000,5016,2019,6,17,16,0,0,2019-06-17 00:00:00,Monday,1,3202,16567
2019-06-17 17:00:00,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,60.0,55900,129976000,2325,2019,6,17,17,0,0,2019-06-17 00:00:00,Monday,1,3203,16570
2019-06-17 18:00:00,100833,202449,제주바다 7분 손질문어,농수축,60.0,59900,109151000,1822,2019,6,17,18,0,0,2019-06-17 00:00:00,Monday,1,3204,16573
2019-06-17 19:00:00,100374,201202,USPA  남성 폴로셔츠 위켄드 컬렉션 3종,의류,60.0,69000,37912000,550,2019,6,17,19,0,0,2019-06-17 00:00:00,Monday,1,3205,16576
2019-06-17 19:00:00,100374,201206,USPA  여성 폴로셔츠 위켄드 컬렉션 3종,의류,60.0,69000,23585000,342,2019,6,17,19,0,0,2019-06-17 00:00:00,Monday,1,3205,16577
2019-06-17 19:00:00,100374,201200,USPA  남성 아동 반팔 폴로셔츠 3종,의류,60.0,59000,6298000,106,2019,6,17,19,0,0,2019-06-17 00:00:00,Monday,1,3205,16578
2019-06-17 19:00:00,100374,201204,USPA  여성 아동 반팔 폴로셔츠 3종,의류,60.0,59000,2701000,45,2019,6,17,19,0,0,2019-06-17 00:00:00,Monday,1,3205,16579
2019-06-17 20:00:00,100500,201511,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,60.0,499000,24554000,49,2019,6,17,20,0,0,2019-06-17 00:00:00,Monday,1,3206,16584
2019-06-17 20:00:00,100500,201505,(무)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,60.0,549000,9549000,17,2019,6,17,20,0,0,2019-06-17 00:00:00,Monday,1,3206,16585
2019-06-17 20:00:00,100500,201513,(일)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,60.0,599000,32396000,54,2019,6,17,20,0,0,2019-06-17 00:00:00,Monday,1,3206,16586
2019-06-17 20:20:00,100500,201512,(일)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,40.0,549000,8160000,15,2019,6,17,20,20,0,2019-06-17 00:00:00,Monday,1,3206,16589
2019-06-17 20:20:00,100500,201506,(무)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,40.0,599000,17694000,29,2019,6,17,20,20,0,2019-06-17 00:00:00,Monday,1,3206,16590
2019-06-17 20:20:00,100500,201507,(무)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,40.0,649000,22344000,35,2019,6,17,20,20,0,2019-06-17 00:00:00,Monday,1,3206,16592
2019-06-17 21:00:00,100149,200472,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,50.0,2299000,33440000,14,2019,6,17,21,0,0,2019-06-17 00:00:00,Monday,1,3207,16599
2019-06-17 21:00:00,100149,200475,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,가전,20.0,1989000,9676000,5,2019,6,17,21,0,0,2019-06-17 00:00:00,Monday,1,3207,16600
2019-06-17 21:00:00,100149,200469,무이자 LG 휘센 싱큐 에어컨 2IN1형 FQ19V9KWA2,가전,50.0,2549000,37127000,14,2019,6,17,21,0,0,2019-06-17 00:00:00,Monday,1,3207,16601
2019-06-17 21:30:00,100149,200540,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,30.0,2209000,10719000,5,2019,6,17,21,30,0,2019-06-17 00:00:00,Monday,1,3207,16602
2019-06-17 21:30:00,100149,200537,일시불 LG 휘센 싱큐 에어컨 2IN1형 FQ19V9KWA2,가전,30.0,2459000,5991000,2,2019,6,17,21,30,0,2019-06-17 00:00:00,Monday,1,3207,16604
2019-06-17 21:30:00,100149,200477,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ19V9KWA1,가전,30.0,2139000,15544000,7,2019,6,17,21,30,0,2019-06-17 00:00:00,Monday,1,3207,16606
2019-06-17 22:00:00,100080,200220,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),속옷,60.0,89900,227295000,2528,2019,6,17,22,0,0,2019-06-17 00:00:00,Monday,1,3208,16607
2019-06-17 23:00:00,100055,200139,  뉴트리원 다이어트 구미,건강기능,60.0,59000,114335000,1937,2019,6,17,23,0,0,2019-06-17 00:00:00,Monday,1,3209,16610
2019-06-17 00:00:00,100184,200618,[DIOR] 선글라스 (SIDERAL),잡화,60.0,188000,50289000,268,2019,6,17,0,0,0,2019-06-17 00:00:00,Monday,1,3210,16613
2019-06-17 01:00:00,100618,201915,헤드 파이로라이트 드로즈 10종 패키지,속옷,53.0,69000,33731000,489,2019,6,17,1,0,0,2019-06-17 00:00:00,Monday,1,3211,16616
2019-06-17 01:00:00,100618,201918,헤드 파이로라이트 트렁크 8종 패키지,속옷,53.0,69000,8012000,116,2019,6,17,1,0,0,2019-06-17 00:00:00,Monday,1,3211,16617
2019-06-18 06:00:00,100569,201669,스텔라테일러 컴포트 스트레치 팬츠 3종,의류,60.0,29800,52087000,1749,2019,6,18,6,0,0,2019-06-18 00:00:00,Tuesday,2,3212,16622
2019-06-18 07:00:00,100782,202287,에펨 남성 소가죽 체인지 샌들,잡화,60.0,39800,36240000,911,2019,6,18,7,0,0,2019-06-18 00:00:00,Tuesday,2,3213,16625
2019-06-18 07:00:00,100782,202290,에펨 여성 글로스 샌들,잡화,60.0,39800,31302000,786,2019,6,18,7,0,0,2019-06-18 00:00:00,Tuesday,2,3213,16626
2019-06-18 08:00:00,100478,201452,파뷔에 항균도마 1+1+칼세트,주방,60.0,49800,73790000,1481,2019,6,18,8,0,0,2019-06-18 00:00:00,Tuesday,2,3214,16631
2019-06-18 09:00:00,100629,201935,오렐리안 풍기인견 란쥬패키지,속옷,60.0,89900,71489000,795,2019,6,18,9,0,0,2019-06-18 00:00:00,Tuesday,2,3215,16633
2019-06-18 10:00:00,100399,201297,바바코코 젤네일스트립 SET,이미용,60.0,59800,112741000,1886,2019,6,18,10,0,0,2019-06-18 00:00:00,Tuesday,2,3216,16635
2019-06-18 11:00:00,100357,201137,마르엘라로사티 쿨썸머 데님 3종,의류,60.0,59000,58643000,994,2019,6,18,11,0,0,2019-06-18 00:00:00,Tuesday,2,3217,16637
2019-06-18 12:00:00,100080,200220,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),속옷,60.0,89900,100732000,1120,2019,6,18,12,0,0,2019-06-18 00:00:00,Tuesday,2,3218,16640
2019-06-18 13:00:00,100353,201129,마르엘라로사티 린넨 베스트 세트,의류,60.0,49900,68088000,1364,2019,6,18,13,0,0,2019-06-18 00:00:00,Tuesday,2,3219,16643
2019-06-18 14:00:00,100532,201608,""" 100%리얼 착즙 석류 "", 총 4박스",건강기능,60.0,77000,71244000,925,2019,6,18,14,0,0,2019-06-18 00:00:00,Tuesday,2,3220,16646
2019-06-18 15:00:00,100281,200909,초특가)에버라스트 드로즈 10+4종,속옷,60.0,39900,114246000,2864,2019,6,18,15,0,0,2019-06-18 00:00:00,Tuesday,2,3221,16649
2019-06-18 16:00:00,100167,200589,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),농수축,60.0,38900,137592000,3537,2019,6,18,16,0,0,2019-06-18 00:00:00,Tuesday,2,3222,16655
2019-06-18 17:00:00,100027,200040,궁중 해물철판 10팩,농수축,60.0,49900,55030000,1103,2019,6,18,17,0,0,2019-06-18 00:00:00,Tuesday,2,3223,16658
2019-06-18 18:00:00,100511,201575,자연산 손질 통오징어 21미,농수축,60.0,40900,180965000,4425,2019,6,18,18,0,0,2019-06-18 00:00:00,Tuesday,2,3224,16661
2019-06-18 19:00:00,100074,200202,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),이미용,60.0,39800,144456000,3630,2019,6,18,19,0,0,2019-06-18 00:00:00,Tuesday,2,3225,16664
2019-06-18 20:00:00,100448,201378,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,60.0,168000,59228000,352,2019,6,18,20,0,0,2019-06-18 00:00:00,Tuesday,2,3226,16667
2019-06-18 20:00:00,100448,201376,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,60.0,178000,39759000,224,2019,6,18,20,0,0,2019-06-18 00:00:00,Tuesday,2,3226,16668
2019-06-18 20:00:00,100448,201379,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,60.0,148000,39995000,270,2019,6,18,20,0,0,2019-06-18 00:00:00,Tuesday,2,3226,16669
2019-06-18 20:00:00,100448,201377,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,60.0,158000,11902000,76,2019,6,18,20,0,0,2019-06-18 00:00:00,Tuesday,2,3226,16670
2019-06-18 21:00:00,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,60.0,139000,198843000,1430,2019,6,18,21,0,0,2019-06-18 00:00:00,Tuesday,2,3227,16679
2019-06-18 22:00:00,100205,200733,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,60.0,548000,52418000,96,2019,6,18,22,0,0,2019-06-18 00:00:00,Tuesday,2,3228,16682
2019-06-18 22:00:00,100205,200732,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,60.0,598000,67266000,113,2019,6,18,22,0,0,2019-06-18 00:00:00,Tuesday,2,3228,16683
2019-06-18 22:00:00,100205,200731,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,60.0,648000,52884000,81,2019,6,18,22,0,0,2019-06-18 00:00:00,Tuesday,2,3228,16684
2019-06-18 00:00:00,100501,201519,파격가 노비타 스마트 비데 무료설치,생활용품,60.0,189000,78276000,414,2019,6,18,0,0,0,2019-06-18 00:00:00,Tuesday,2,3229,16691
2019-06-18 01:00:00,100098,200271,[라쉬반］FC바로셀로나 에디션 드로즈SET,속옷,52.5,119000,52165000,438,2019,6,18,1,0,0,2019-06-18 00:00:00,Tuesday,2,3230,16694
2019-06-19 06:00:00,100669,202011,"이경제원장의 더 힘찬 선식 100, 13박스+쉐이커통",농수축,60.0,99000,55210000,558,2019,6,19,6,0,0,2019-06-19 00:00:00,Wednesday,3,3231,16697
2019-06-19 07:00:00,100192,200658,레이프릴 퍼펙트 핏 란쥬패키지,속옷,60.0,69900,79676000,1139,2019,6,19,7,0,0,2019-06-19 00:00:00,Wednesday,3,3232,16699
2019-06-19 08:00:00,100354,201131,마르엘라로사티 썸머 레이스 블라우스 3종,의류,60.0,49900,106615000,2137,2019,6,19,8,0,0,2019-06-19 00:00:00,Wednesday,3,3233,16702
2019-06-19 09:00:00,100769,202249,무이자 에지리 법랑 냄비세트,주방,60.0,269000,57645000,213,2019,6,19,9,0,0,2019-06-19 00:00:00,Wednesday,3,3234,16705
2019-06-19 09:00:00,100769,202254,일시불 에지리 법랑 냄비세트,주방,60.0,254000,33699000,133,2019,6,19,9,0,0,2019-06-19 00:00:00,Wednesday,3,3234,16706
2019-06-19 10:00:00,100305,200983,오모떼 쉐이핑 브라팬티 10종,속옷,60.0,89000,103261000,1160,2019,6,19,10,0,0,2019-06-19 00:00:00,Wednesday,3,3235,16711
2019-06-19 11:00:00,100683,202032,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,60.0,164000,57471000,350,2019,6,19,11,0,0,2019-06-19 00:00:00,Wednesday,3,3236,16713
2019-06-19 11:00:00,100683,202035,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,60.0,154000,65562000,426,2019,6,19,11,0,0,2019-06-19 00:00:00,Wednesday,3,3236,16714
2019-06-19 12:00:00,100399,201297,바바코코 젤네일스트립 SET,이미용,60.0,59800,94443000,1579,2019,6,19,12,0,0,2019-06-19 00:00:00,Wednesday,3,3237,16717
2019-06-19 13:00:00,100088,200237,에코라믹 통주물 스톤 냄비세트,주방,60.0,60900,74221000,1219,2019,6,19,13,0,0,2019-06-19 00:00:00,Wednesday,3,3238,16719
2019-06-19 14:00:00,100355,201133,마르엘라로사티 썸머 와이드 팬츠 3종,의류,60.0,39900,77183000,1934,2019,6,19,14,0,0,2019-06-19 00:00:00,Wednesday,3,3239,16722
2019-06-19 15:00:00,100139,200374,보몽드 샐비어 시어서커 리플 침구세트 SS,침구,60.0,49900,35544000,713,2019,6,19,15,0,0,2019-06-19 00:00:00,Wednesday,3,3240,16725
2019-06-19 15:00:00,100139,200373,보몽드 샐비어 시어서커 리플 침구세트 Q,침구,60.0,59900,58102000,970,2019,6,19,15,0,0,2019-06-19 00:00:00,Wednesday,3,3240,16726
2019-06-19 15:00:00,100139,200372,보몽드 샐비어 시어서커 리플 침구세트 K,침구,60.0,69900,56355000,807,2019,6,19,15,0,0,2019-06-19 00:00:00,Wednesday,3,3240,16727
2019-06-19 16:00:00,100168,200581,유귀열의 The 귀한 꼬리곰탕 8팩,농수축,60.0,52900,62756000,1186,2019,6,19,16,0,0,2019-06-19 00:00:00,Wednesday,3,3241,16734
2019-06-19 17:00:00,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,60.0,59900,171198000,2858,2019,6,19,17,0,0,2019-06-19 00:00:00,Wednesday,3,3242,16737
2019-06-19 18:00:00,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,60.0,55900,117746000,2106,2019,6,19,18,0,0,2019-06-19 00:00:00,Wednesday,3,3243,16740
2019-06-19 19:00:00,100810,202379,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,의류,60.0,54900,86192000,1570,2019,6,19,19,0,0,2019-06-19 00:00:00,Wednesday,3,3244,16743
2019-06-19 20:00:00,100618,201915,헤드 파이로라이트 드로즈 10종 패키지,속옷,60.0,69000,102213000,1482,2019,6,19,20,0,0,2019-06-19 00:00:00,Wednesday,3,3245,16746
2019-06-19 20:00:00,100618,201918,헤드 파이로라이트 트렁크 8종 패키지,속옷,60.0,69000,29540000,428,2019,6,19,20,0,0,2019-06-19 00:00:00,Wednesday,3,3245,16747
2019-06-19 21:00:00,100203,200703,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,60.0,699000,6901000,10,2019,6,19,21,0,0,2019-06-19 00:00:00,Wednesday,3,3246,16752
2019-06-19 21:00:00,100203,200707,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,60.0,899000,33167000,37,2019,6,19,21,0,0,2019-06-19 00:00:00,Wednesday,3,3246,16753
2019-06-19 21:00:00,100203,200690,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,60.0,949000,38681000,41,2019,6,19,21,0,0,2019-06-19 00:00:00,Wednesday,3,3246,16754
2019-06-19 21:20:00,100203,200686,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,40.0,749000,2996000,4,2019,6,19,21,20,0,2019-06-19 00:00:00,Wednesday,3,3246,16756
2019-06-19 21:20:00,100203,200711,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,40.0,1199000,16325000,14,2019,6,19,21,20,0,2019-06-19 00:00:00,Wednesday,3,3246,16759
2019-06-19 21:20:00,100203,200694,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,40.0,1249000,12173000,10,2019,6,19,21,20,0,2019-06-19 00:00:00,Wednesday,3,3246,16760
2019-06-19 22:00:00,100080,200220,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),속옷,60.0,89900,179917000,2001,2019,6,19,22,0,0,2019-06-19 00:00:00,Wednesday,3,3247,16767
2019-06-19 23:00:00,100148,200502,일시불 LG 울트라HD TV 55UK6800HNC,가전,60.0,1200000,26895000,22,2019,6,19,23,0,0,2019-06-19 00:00:00,Wednesday,3,3248,16770
2019-06-19 23:00:00,100148,200435,무이자 LG 울트라HD TV 55UK6800HNC,가전,60.0,1330000,18025000,14,2019,6,19,23,0,0,2019-06-19 00:00:00,Wednesday,3,3248,16771
2019-06-19 23:00:00,100148,200511,일시불 LG 울트라HD TV 65UK6800HNC,가전,60.0,1690000,56739000,33,2019,6,19,23,0,0,2019-06-19 00:00:00,Wednesday,3,3248,16772
2019-06-19 23:00:00,100148,200444,무이자 LG 울트라HD TV 65UK6800HNC,가전,40.0,1920000,30236000,16,2019,6,19,23,0,0,2019-06-19 00:00:00,Wednesday,3,3248,16773
2019-06-19 23:00:00,100148,200453,무이자 LG 울트라HD TV 70UK7400KNA,가전,60.0,2690000,18250000,6,2019,6,19,23,0,0,2019-06-19 00:00:00,Wednesday,3,3248,16774
2019-06-19 23:00:00,100148,200525,일시불 LG 울트라HD TV 75UK6200KNB,가전,60.0,2700000,18273000,6,2019,6,19,23,0,0,2019-06-19 00:00:00,Wednesday,3,3248,16775
2019-06-19 23:00:00,100148,200457,무이자 LG 울트라HD TV 75UK6200KNB,가전,60.0,2990000,33610000,10,2019,6,19,23,0,0,2019-06-19 00:00:00,Wednesday,3,3248,16776
2019-06-19 00:00:00,100742,202176,도스문도스 카이만 엠보 소가죽 토트백 1종,잡화,60.0,89000,41343000,465,2019,6,19,0,0,0,2019-06-19 00:00:00,Wednesday,3,3249,16790
2019-06-19 00:00:00,100742,202173,도스문도스 카이만 엠보 소가죽 체인 숄더백 1종,잡화,60.0,69000,48970000,710,2019,6,19,0,0,0,2019-06-19 00:00:00,Wednesday,3,3249,16791
2019-06-19 01:00:00,100310,200993,닥터 프리바이오틱스 플러스,건강기능,53.0,178000,38016000,214,2019,6,19,1,0,0,2019-06-19 00:00:00,Wednesday,3,3250,16796
2019-06-20 06:00:00,100343,201064,코펜하겐럭스 세미와이드팬츠,의류,60.0,49900,53916000,1081,2019,6,20,6,0,0,2019-06-20 00:00:00,Thursday,4,3251,16799
2019-06-20 07:00:00,100306,200972,오모떼 데오 쿨 란쥬쉐이퍼 8종,속옷,60.0,129000,97819000,758,2019,6,20,7,0,0,2019-06-20 00:00:00,Thursday,4,3252,16802
2019-06-20 08:00:00,100635,201945,바로바로 무선청소기,생활용품,60.0,89000,80873000,908,2019,6,20,8,0,0,2019-06-20 00:00:00,Thursday,4,3253,16804
2019-06-20 09:00:00,100478,201452,파뷔에 항균도마 1+1+칼세트,주방,60.0,49800,94546000,1899,2019,6,20,9,0,0,2019-06-20 00:00:00,Thursday,4,3254,16807
2019-06-20 10:00:00,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,60.0,119000,88566000,744,2019,6,20,10,0,0,2019-06-20 00:00:00,Thursday,4,3255,16809
2019-06-20 10:00:00,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,60.0,129000,27080000,211,2019,6,20,10,0,0,2019-06-20 00:00:00,Thursday,4,3255,16810
2019-06-20 11:00:00,100139,200374,보몽드 샐비어 시어서커 리플 침구세트 SS,침구,60.0,49900,28570000,572,2019,6,20,11,0,0,2019-06-20 00:00:00,Thursday,4,3256,16815
2019-06-20 11:00:00,100139,200373,보몽드 샐비어 시어서커 리플 침구세트 Q,침구,60.0,59900,47448000,792,2019,6,20,11,0,0,2019-06-20 00:00:00,Thursday,4,3256,16816
2019-06-20 11:00:00,100139,200372,보몽드 샐비어 시어서커 리플 침구세트 K,침구,60.0,69900,53410000,764,2019,6,20,11,0,0,2019-06-20 00:00:00,Thursday,4,3256,16817
2019-06-20 12:00:00,100158,200563,시스마르스 보헤미안 소가죽 샌들+뮬 슬리퍼,잡화,60.0,49800,90893000,1825,2019,6,20,12,0,0,2019-06-20 00:00:00,Thursday,4,3257,16824
2019-06-20 13:00:00,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,60.0,139000,89503000,643,2019,6,20,13,0,0,2019-06-20 00:00:00,Thursday,4,3258,16827
2019-06-20 14:00:00,100089,200240,헤비추얼 남성 썸머 쿨라이트 데님 3종,의류,60.0,59000,44258000,750,2019,6,20,14,0,0,2019-06-20 00:00:00,Thursday,4,3259,16830
2019-06-20 14:00:00,100089,200244,헤비추얼 여성 썸머 쿨라이트 데님 3종,의류,60.0,59000,49644000,841,2019,6,20,14,0,0,2019-06-20 00:00:00,Thursday,4,3259,16831
2019-06-20 15:00:00,100354,201131,마르엘라로사티 썸머 레이스 블라우스 3종,의류,60.0,49900,87315000,1751,2019,6,20,15,0,0,2019-06-20 00:00:00,Thursday,4,3260,16836
2019-06-20 16:00:00,100511,201575,자연산 손질 통오징어 21미,농수축,60.0,40900,108249000,2647,2019,6,20,16,0,0,2019-06-20 00:00:00,Thursday,4,3261,16839
2019-06-20 17:00:00,100199,200671,소들녘 소 갈비탕 10팩,농수축,60.0,50900,108310000,2128,2019,6,20,17,0,0,2019-06-20 00:00:00,Thursday,4,3262,16842
2019-06-20 18:00:00,100253,200864,안동간고등어 20팩,농수축,60.0,30900,92888000,3007,2019,6,20,18,0,0,2019-06-20 00:00:00,Thursday,4,3263,16845
2019-06-20 19:00:00,100683,202032,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,60.0,164000,29073000,177,2019,6,20,19,0,0,2019-06-20 00:00:00,Thursday,4,3264,16848
2019-06-20 19:00:00,100683,202035,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,60.0,154000,33957000,221,2019,6,20,19,0,0,2019-06-20 00:00:00,Thursday,4,3264,16849
2019-06-20 20:30:00,100149,200543,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,가전,30.0,1899000,4632000,2,2019,6,20,20,30,0,2019-06-20 00:00:00,Thursday,4,3265,16852
2019-06-20 20:30:00,100149,200475,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,가전,30.0,1989000,9651000,5,2019,6,20,20,30,0,2019-06-20 00:00:00,Thursday,4,3265,16853
2019-06-20 20:30:00,100149,200469,무이자 LG 휘센 싱큐 에어컨 2IN1형 FQ19V9KWA2,가전,30.0,2549000,6209000,2,2019,6,20,20,30,0,2019-06-20 00:00:00,Thursday,4,3265,16854
2019-06-20 20:30:00,100149,200545,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ19V9KWA1,가전,30.0,2049000,4996000,2,2019,6,20,20,30,0,2019-06-20 00:00:00,Thursday,4,3265,16855
2019-06-20 20:30:00,100149,200477,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ19V9KWA1,가전,30.0,2139000,5215000,2,2019,6,20,20,30,0,2019-06-20 00:00:00,Thursday,4,3265,16856
2019-06-20 21:00:00,100098,200271,[라쉬반］FC바로셀로나 에디션 드로즈SET,속옷,60.0,119000,121462000,1021,2019,6,20,21,0,0,2019-06-20 00:00:00,Thursday,4,3266,16857
2019-06-20 22:00:00,100374,201202,USPA  남성 폴로셔츠 위켄드 컬렉션 3종,의류,60.0,69000,54102000,784,2019,6,20,22,0,0,2019-06-20 00:00:00,Thursday,4,3267,16860
2019-06-20 22:00:00,100374,201206,USPA  여성 폴로셔츠 위켄드 컬렉션 3종,의류,60.0,69000,40380000,585,2019,6,20,22,0,0,2019-06-20 00:00:00,Thursday,4,3267,16861
2019-06-20 22:00:00,100374,201200,USPA  남성 아동 반팔 폴로셔츠 3종,의류,60.0,59000,6842000,116,2019,6,20,22,0,0,2019-06-20 00:00:00,Thursday,4,3267,16862
2019-06-20 22:00:00,100374,201204,USPA  여성 아동 반팔 폴로셔츠 3종,의류,60.0,59000,2014000,35,2019,6,20,22,0,0,2019-06-20 00:00:00,Thursday,4,3267,16863
2019-06-20 23:00:00,100080,200220,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),속옷,60.0,89900,107296000,1194,2019,6,20,23,0,0,2019-06-20 00:00:00,Thursday,4,3268,16868
2019-06-20 00:00:00,100628,201934,자올 닥터스오더 탈모 부스터&샴푸,이미용,60.0,69000,76721000,1112,2019,6,20,0,0,0,2019-06-20 00:00:00,Thursday,4,3269,16871
2019-06-20 01:00:00,100399,201297,바바코코 젤네일스트립 SET,이미용,53.16666666666667,59800,38567000,645,2019,6,20,1,0,0,2019-06-20 00:00:00,Thursday,4,3270,16874
2019-06-21 06:00:00,100460,201419,크리스티나앤코 썸머플리츠세트,의류,60.0,39000,61929000,1588,2019,6,21,6,0,0,2019-06-21 00:00:00,Friday,5,3271,16876
2019-06-21 07:00:00,100355,201133,마르엘라로사티 썸머 와이드 팬츠 3종,의류,60.0,39900,79906000,2003,2019,6,21,7,0,0,2019-06-21 00:00:00,Friday,5,3272,16879
2019-06-21 08:00:00,100353,201129,마르엘라로사티 린넨 베스트 세트,의류,60.0,49900,76740000,1538,2019,6,21,8,0,0,2019-06-21 00:00:00,Friday,5,3272,16882
2019-06-21 09:00:00,100305,200983,오모떼 쉐이핑 브라팬티 10종,속옷,60.0,89000,100308000,1127,2019,6,21,9,0,0,2019-06-21 00:00:00,Friday,5,3273,16885
2019-06-21 10:00:00,100357,201137,마르엘라로사티 쿨썸머 데님 3종,의류,60.0,59000,75922000,1286,2019,6,21,10,0,0,2019-06-21 00:00:00,Friday,5,3274,16887
2019-06-21 11:00:00,100079,200215,아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차),속옷,60.0,99900,91500000,916,2019,6,21,11,0,0,2019-06-21 00:00:00,Friday,5,3275,16890
2019-06-21 12:00:00,100130,200342,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),의류,60.0,79900,49011000,613,2019,6,21,12,0,0,2019-06-21 00:00:00,Friday,5,3276,16892
2019-06-21 12:00:00,100130,200353,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),의류,60.0,69900,29426000,421,2019,6,21,12,0,0,2019-06-21 00:00:00,Friday,5,3276,16893
2019-06-21 13:00:00,100354,201131,마르엘라로사티 썸머 레이스 블라우스 3종,의류,60.0,49900,58825000,1179,2019,6,21,13,0,0,2019-06-21 00:00:00,Friday,5,3277,16898
2019-06-21 14:00:00,100455,201403,NNF 쉬폰 썸머 앙상블세트,의류,60.0,39900,80264000,2012,2019,6,21,14,0,0,2019-06-21 00:00:00,Friday,5,3278,16901
2019-06-21 15:00:00,100589,201807,하동 유기농처음매실원액 6통,농수축,60.0,30900,92549000,2995,2019,6,21,15,0,0,2019-06-21 00:00:00,Friday,5,3279,16904
2019-06-21 16:00:00,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,60.0,59900,131657000,2198,2019,6,21,16,0,0,2019-06-21 00:00:00,Friday,5,3280,16907
2019-06-21 17:00:00,100838,202461,무이자 쿠쿠 블랙스톤 전기밥솥 10인용,주방,60.0,278000,53748000,193,2019,6,21,17,0,0,2019-06-21 00:00:00,Friday,5,3281,16910
2019-06-21 17:00:00,100838,202474,일시불 쿠쿠 블랙스톤 전기밥솥 10인용,주방,60.0,268000,20999000,79,2019,6,21,17,0,0,2019-06-21 00:00:00,Friday,5,3281,16911
2019-06-21 17:00:00,100838,202462,무이자 쿠쿠 블랙스톤 전기밥솥 6인용,주방,60.0,248000,28639000,116,2019,6,21,17,0,0,2019-06-21 00:00:00,Friday,5,3281,16912
