,broadcast,exp_min,m_code,p_code,p_name,p_group,unit_price,total_price,sales,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,YEAR_DAY,DAY_NAME,DAY_NUM,p_group_code,new_code,no,sales_level,grade,season,timeslot,holiday,sales_group,52_week,brand_name,brand_power,mask_ratio,parcel_ratio
4469,2019-08-18 00:20:00,60.2,100786,202308,[루이띠에] 18K 베르니아 주얼리 세트,잡화,490000,104745000.0,74.0,2019,8,18,24,20,0,2019-08-18,Sunday,7,8,4887.0,24539,a,3,2,7,1,1.0,33,루이띠에,1.3039370078740156,0.01717,0.26536
4470,2019-08-18 01:20:00,35.16666666666667,100455,201402,NNF 쉬폰 썸머 앙상블세트,의류,29000,24087000.0,830.0,2019,8,18,25,20,0,2019-08-18,Sunday,7,0,4885.0,24553,b,4,2,7,1,2.0,33,NNF,44.42115691869754,0.01717,0.26536
4471,2019-08-18 06:00:00,60.0,100049,202047,마리노블 밍크 퍼 베스트(역시즌),의류,199000,63223000.0,318.0,2019,8,18,6,0,0,2019-08-18,Sunday,7,0,4883.0,24445,a,4,2,1,1,1.0,33,마리노블,4.820870278304547,0.01717,0.26536
4472,2019-08-18 07:00:00,60.0,100279,200906,실크플러스 by 투홀릭 풍기인견 트렁크 패키지,속옷,49900,76383000.0,1531.0,2019,8,18,7,0,0,2019-08-18,Sunday,7,1,4878.0,24448,c,3,2,1,1,4.0,33,실크플러스,18.97735573411249,0.01717,0.26536
4473,2019-08-18 08:00:00,60.0,100240,200814,키친아트 스마트뷰 스텐밀폐용기 20종,주방,89000,115575000.0,986.0,2019,8,18,8,0,0,2019-08-18,Sunday,7,2,4890.0,24454,b,3,2,1,1,3.0,33,키친아트,13.440196078431372,0.01717,0.26536
4474,2019-08-18 10:00:00,60.0,100416,201315,코몽트 남성 메쉬티셔츠 7종,의류,39900,95046000.0,2383.0,2019,8,18,10,0,0,2019-08-18,Sunday,7,0,4884.0,24461,d,3,2,2,1,5.0,33,코몽트,59.59726022030544,0.01717,0.26536
4475,2019-08-18 11:00:00,60.0,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,179066000.0,1470.0,2019,8,18,11,0,0,2019-08-18,Sunday,7,2,4889.0,24464,c,2,2,2,1,4.0,33,올리고,16.357692307692307,0.01717,0.26536
4476,2019-08-18 12:00:00,60.0,100846,202500,알비에로 마르티니 1A클라쎄 지오맵 울실크 스카프,잡화,99000,140085000.0,950.0,2019,8,18,12,0,0,2019-08-18,Sunday,7,8,4888.0,24470,b,2,2,3,1,2.0,33,알비에로,12.41,0.01717,0.26536
4477,2019-08-18 13:00:00,60.0,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,183801000.0,4725.0,2019,8,18,13,0,0,2019-08-18,Sunday,7,3,4871.0,24488,e,2,2,3,1,5.0,33,깐깐송도순,73.31818181818181,0.01717,0.26536
4478,2019-08-18 14:00:00,60.0,100019,200029,AAD 도트펀칭 컴포트 슬립온,잡화,29000,136161000.0,4695.0,2019,8,18,14,0,0,2019-08-18,Sunday,7,8,4886.0,24494,e,3,2,3,1,5.0,33,AAD,48.77353302026484,0.01717,0.26536
4479,2019-08-18 15:00:00,60.0,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,192687000.0,1755.0,2019,8,18,15,0,0,2019-08-18,Sunday,7,2,4891.0,24497,d,1,2,4,1,5.0,33,한일,20.63216957605985,0.01717,0.26536
4480,2019-08-18 16:00:00,60.0,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,145501000.0,2602.0,2019,8,18,16,0,0,2019-08-18,Sunday,7,3,4870.0,24500,e,3,2,4,1,3.0,33,임성근의,42.25204081632653,0.01717,0.26536
4481,2019-08-18 17:00:00,60.0,100707,202075,예천청결 고춧가루 2kg,농수축,73900,84821000.0,1148.0,2019,8,18,17,0,0,2019-08-18,Sunday,7,3,4872.0,24503,c,3,2,4,1,1.0,33,예천청결,17.908333333333335,0.01717,0.26536
4482,2019-08-18 18:00:00,20.0,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900,35006000.0,584.0,2019,8,18,18,0,0,2019-08-18,Sunday,7,3,4873.0,24506,b,4,2,5,1,1.0,33,멋진밥상,39.74810606060606,0.01717,0.26536
4483,2019-08-18 19:20:00,60.0,100618,201917,헤드 파이로라이트 드로즈 10종 패키지(7월),속옷,59000,147688000.0,2504.0,2019,8,18,19,20,0,2019-08-18,Sunday,7,1,4879.0,24510,e,3,2,5,1,5.0,33,헤드,25.289233232544447,0.01717,0.26536
4484,2019-08-18 20:20:00,60.0,100763,202220,일시불 2019년 타이거 충전식 무선 예초기,생활용품,122000,180029000.0,1187.0,2019,8,18,20,20,0,2019-08-18,Sunday,7,6,4877.0,24516,c,2,2,5,1,4.0,33,타이거,16.5,0.01717,0.26536
4485,2019-08-18 21:20:00,60.0,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,116503000.0,248.0,2019,8,18,21,20,0,2019-08-18,Sunday,7,5,4866.0,24524,a,3,2,6,1,4.0,33,LG,3.102464494569758,0.01717,0.26536
4486,2019-08-18 22:20:00,60.0,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,166953000.0,118.0,2019,8,18,22,20,0,2019-08-18,Sunday,7,5,4868.0,24530,a,3,2,6,1,3.0,33,LG,3.102464494569758,0.01717,0.26536
4487,2019-08-18 23:20:00,60.0,100720,202106,로베르타 디 까메리노 에어 라이트 업 프론트 후크 브라팬티,속옷,89900,105201000.0,1170.0,2019,8,18,23,20,0,2019-08-18,Sunday,7,1,4881.0,24536,c,3,2,6,1,3.0,33,로베르타,18.458118204458486,0.01717,0.26536
4488,2019-08-19 00:00:00,60.0,100281,200909,초특가)에버라스트 드로즈 10+4종,속옷,39900,60643000.0,1521.0,2019,8,19,24,0,0,2019-08-19,Monday,1,1,4901.0,24658,c,4,2,7,0,4.0,34,에버라스트,45.441586731379225,0.01678,0.94304
4489,2019-08-19 01:00:00,55.16666666666667,100412,201303,이동수골프 남성 썸머 밴딩팬츠 3종,의류,39000,30626000.0,785.0,2019,8,19,25,0,0,2019-08-19,Monday,1,0,4907.0,24664,b,4,2,7,0,2.0,34,이동수골프,23.5527950310559,0.01678,0.94304
4490,2019-08-19 06:00:00,60.0,100282,200910,헤스티지 린넨블랜딩 티블라우스 10종,의류,40800,40422000.0,991.0,2019,8,19,6,0,0,2019-08-19,Monday,1,0,4906.0,24555,b,4,2,1,0,2.0,34,헤스티지,9.727497065816005,0.01678,0.94304
4491,2019-08-19 07:00:00,60.0,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000,134293000.0,2741.0,2019,8,19,7,0,0,2019-08-19,Monday,1,1,4903.0,24558,e,3,2,1,0,5.0,34,푸마,22.664790262889515,0.01678,0.94304
4492,2019-08-19 08:00:00,60.0,100195,200655,레이프릴 오가닉 코튼 보정팬티 12종,속옷,39900,99943000.0,2504.0,2019,8,19,8,0,0,2019-08-19,Monday,1,1,4900.0,24561,e,4,2,1,0,5.0,34,레이프릴,29.26057546198716,0.01678,0.94304
4493,2019-08-19 09:00:00,60.0,100049,202045,마리노블 밍크 롱코트(역시즌),의류,299000,96398000.0,323.0,2019,8,19,9,0,0,2019-08-19,Monday,1,0,4905.0,24564,a,3,2,2,0,1.0,34,마리노블,4.820870278304547,0.01678,0.94304
4494,2019-08-19 10:00:00,60.0,100253,200864,안동간고등어 20팩,농수축,30900,120427000.0,3897.0,2019,8,19,10,0,0,2019-08-19,Monday,1,3,4896.0,24567,e,4,2,2,0,4.0,34,안동간고등어,73.23349056603773,0.01678,0.94304
4495,2019-08-19 11:00:00,60.0,100167,200589,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),농수축,38900,150411000.0,3867.0,2019,8,19,11,0,0,2019-08-19,Monday,1,3,4894.0,24570,e,3,2,2,0,4.0,34,유귀열의,52.199793388429754,0.01678,0.94304
4496,2019-08-19 12:00:00,60.0,100777,202274,뷰티플렉스 풍기인견 원피스 2종(8월),속옷,29900,114204000.0,3819.0,2019,8,19,12,0,0,2019-08-19,Monday,1,1,4904.0,24573,e,4,2,3,0,5.0,34,뷰티플렉스,29.240472276191902,0.01678,0.94304
4497,2019-08-19 13:00:00,60.0,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,118199000.0,966.0,2019,8,19,13,0,0,2019-08-19,Monday,1,2,4910.0,24576,b,2,2,3,0,3.0,34,올리고,16.357692307692307,0.01678,0.94304
4498,2019-08-19 14:00:00,60.0,100305,200984,오모떼 쉐이핑 브라팬티 10종(7월),속옷,59900,107325000.0,1792.0,2019,8,19,14,0,0,2019-08-19,Monday,1,1,4902.0,24582,d,3,2,3,0,4.0,34,오모떼,18.293730470048533,0.01678,0.94304
4499,2019-08-19 15:00:00,60.0,100844,202489,하늘내린 용대리황태10마리,농수축,32900,128484000.0,3905.0,2019,8,19,15,0,0,2019-08-19,Monday,1,3,4898.0,24584,e,3,2,4,0,4.0,34,하늘내린,56.52939991945227,0.01678,0.94304
4500,2019-08-19 16:00:00,60.0,100199,200671,소들녘 소 갈비탕 10팩,농수축,50900,114039000.0,2241.0,2019,8,19,16,0,0,2019-08-19,Monday,1,3,4895.0,24587,d,3,2,4,0,2.0,34,소들녘,38.35180722891566,0.01678,0.94304
4501,2019-08-19 17:00:00,60.0,100832,202444,청정수산 완도활전복 35미,농수축,59900,113968000.0,1902.0,2019,8,19,17,0,0,2019-08-19,Monday,1,3,4897.0,24590,d,3,2,4,0,2.0,34,청정수산,31.67530309557511,0.01678,0.94304
4502,2019-08-19 18:00:00,60.0,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900,111519000.0,1862.0,2019,8,19,18,0,0,2019-08-19,Monday,1,3,4899.0,24593,d,3,2,5,0,1.0,34,멋진밥상,39.74810606060606,0.01678,0.94304
4503,2019-08-19 19:00:00,60.0,100074,200201,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),이미용,39800,107764000.0,2707.0,2019,8,19,19,0,0,2019-08-19,Monday,1,4,4908.0,24596,e,4,2,5,0,4.0,34,비버리힐스폴로클럽,58.16717749439002,0.01678,0.94304
4504,2019-08-19 20:00:00,60.2,100786,202308,[루이띠에] 18K 베르니아 주얼리 세트,잡화,490000,121587000.0,66.0,2019,8,19,20,0,0,2019-08-19,Monday,1,8,4909.0,24599,a,3,2,5,0,1.0,34,루이띠에,1.3039370078740156,0.01678,0.94304
4505,2019-08-19 21:00:00,60.0,100148,200503,일시불 LG 울트라HD TV 55UK6800HNC,가전,1200000,194558000.0,109.0,2019,8,19,21,0,0,2019-08-19,Monday,1,5,4893.0,24613,a,2,2,6,0,2.0,34,LG,3.102464494569758,0.01678,0.94304
4506,2019-08-19 22:00:00,60.0,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,198000,199608000.0,947.0,2019,8,19,22,0,0,2019-08-19,Monday,1,2,4911.0,24637,b,2,2,6,0,3.0,34,쿠쿠,12.031490384615385,0.01678,0.94304
4507,2019-08-19 23:00:00,60.0,100205,200735,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,548000,179827000.0,303.0,2019,8,19,23,0,0,2019-08-19,Monday,1,10,4892.0,24649,a,2,2,6,0,4.0,34,보루네오,4.278215223097113,0.01678,0.94304
4508,2019-08-20 00:00:00,60.0,100452,201396,NNF SS트레이닝 세트(8월),의류,29000,104688000.0,3610.0,2019,8,20,24,0,0,2019-08-20,Tuesday,2,0,4925.0,24771,e,4,2,7,0,5.0,34,NNF,44.42115691869754,0.01665,1.32644
4509,2019-08-20 01:00:00,55.16666666666666,100213,200759,스포메틱스 트리플 샤이닝 쿠션시즌1,이미용,39900,31028000.0,778.0,2019,8,20,25,0,0,2019-08-20,Tuesday,2,4,4926.0,24774,b,4,2,7,0,1.0,34,스포메틱스,22.940562659846552,0.01665,1.32644
4510,2019-08-20 06:00:00,60.0,100102,200285,일시불 락앤락 유로오븐글라스 세트,주방,64800,52433000.0,799.0,2019,8,20,6,0,0,2019-08-20,Tuesday,2,2,4929.0,24670,b,4,2,1,0,2.0,34,락앤락,20.293333333333333,0.01665,1.32644
4511,2019-08-20 07:00:00,60.0,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,91562000.0,1552.0,2019,8,20,7,0,0,2019-08-20,Tuesday,2,4,4927.0,24676,c,3,2,1,0,2.0,34,참존,39.44326241134752,0.01665,1.32644
4512,2019-08-20 09:00:00,60.0,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000,144565000.0,2951.0,2019,8,20,9,0,0,2019-08-20,Tuesday,2,1,4923.0,24682,e,3,2,2,0,5.0,34,푸마,22.664790262889515,0.01665,1.32644
4513,2019-08-20 10:00:00,60.0,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,152747000.0,3925.0,2019,8,20,10,0,0,2019-08-20,Tuesday,2,3,4919.0,24685,e,3,2,2,0,4.0,34,깐깐송도순,73.31818181818181,0.01665,1.32644
4514,2019-08-20 11:00:00,60.0,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900,127801000.0,2286.0,2019,8,20,11,0,0,2019-08-20,Tuesday,2,3,4915.0,24691,d,3,2,2,0,2.0,34,AAB의,42.27901960784314,0.01665,1.32644
4515,2019-08-20 12:00:00,60.0,100448,201378,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,148000,110005000.0,672.0,2019,8,20,12,0,0,2019-08-20,Tuesday,2,2,4931.0,24694,b,3,2,3,0,2.0,34,쿠첸,13.96813730358952,0.01665,1.32644
4516,2019-08-20 13:00:00,60.0,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,126759000.0,1155.0,2019,8,20,13,0,0,2019-08-20,Tuesday,2,2,4930.0,24706,c,2,2,3,0,4.0,34,한일,20.63216957605985,0.01665,1.32644
4517,2019-08-20 14:00:00,60.0,100776,202268,뷰티플렉스 풍기인견 란쥬패키지(8월),속옷,49900,83811000.0,1680.0,2019,8,20,14,0,0,2019-08-20,Tuesday,2,1,4924.0,24709,d,4,2,3,0,4.0,34,뷰티플렉스,29.240472276191902,0.01665,1.32644
4518,2019-08-20 15:00:00,60.0,100749,202189,레코바 남성 다이얼워킹화세트,잡화,39900,80998000.0,2030.0,2019,8,20,15,0,0,2019-08-20,Tuesday,2,8,4928.0,24715,d,4,2,4,0,4.0,34,레코바,26.94416035999182,0.01665,1.32644
4519,2019-08-20 16:00:00,60.0,100026,200038,궁중 손질새우 200미 + 동태포 400g,농수축,43900,121199000.0,2761.0,2019,8,20,16,0,0,2019-08-20,Tuesday,2,3,4916.0,24721,e,4,2,4,0,3.0,34,궁중,60.51851851851852,0.01665,1.32644
4520,2019-08-20 17:00:00,60.0,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,152456000.0,3727.0,2019,8,20,17,0,0,2019-08-20,Tuesday,2,3,4917.0,24724,e,3,2,4,0,4.0,34,영광,65.18742985409652,0.01665,1.32644
4521,2019-08-20 18:00:00,60.0,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,126478000.0,2534.0,2019,8,20,18,0,0,2019-08-20,Tuesday,2,3,4920.0,24727,e,3,2,5,0,3.0,34,미리구운,35.16167664670659,0.01665,1.32644
4522,2019-08-20 19:00:00,60.0,100572,201772,일시불 삼성 파워모션 청소기 VC44M3150LB,가전,164000,121236000.0,729.0,2019,8,20,19,0,0,2019-08-20,Tuesday,2,5,4914.0,24730,b,2,2,5,0,5.0,34,삼성,2.1357142857142857,0.01665,1.32644
4523,2019-08-20 20:00:00,60.0,100763,202220,일시불 2019년 타이거 충전식 무선 예초기,생활용품,122000,143871000.0,930.0,2019,8,20,20,0,0,2019-08-20,Tuesday,2,6,4922.0,24736,b,2,2,5,0,3.0,34,타이거,16.5,0.01665,1.32644
4524,2019-08-20 21:00:00,60.0,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,159614000.0,112.0,2019,8,20,21,0,0,2019-08-20,Tuesday,2,5,4913.0,24744,a,3,2,6,0,2.0,34,LG,3.102464494569758,0.01665,1.32644
4525,2019-08-20 22:00:00,60.0,100499,201501,하림뼈없는양념닭발세트,농수축,39900,219087000.0,5491.0,2019,8,20,22,0,0,2019-08-20,Tuesday,2,3,4918.0,24750,e,2,2,6,0,5.0,34,하림,58.13472222222222,0.01665,1.32644
4526,2019-08-20 23:00:00,60.0,100203,200703,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,116779000.0,127.0,2019,8,20,23,0,0,2019-08-20,Tuesday,2,10,4912.0,24753,a,3,2,6,0,1.0,34,보루네오,4.278215223097113,0.01665,1.32644
4527,2019-08-21 01:00:00,55.16666666666667,100442,201365,오가닉뷰티 프레쉬 코튼 맥시 팬티 10종 패키지,속옷,59900,40339000.0,674.0,2019,8,21,25,0,0,2019-08-21,Wednesday,3,1,4944.0,24870,b,4,2,7,0,1.0,34,오가닉뷰티,24.11518771331058,0.01542,1.11638
4528,2019-08-21 06:00:00,60.0,100095,200257,[페플럼제이] 19Fall' 시그니처 수트+베스트 컬렉션 3종 set,의류,109000,61295000.0,562.0,2019,8,21,6,0,0,2019-08-21,Wednesday,3,0,4946.0,24780,b,3,2,1,0,1.0,34,페플럼제이,10.775396085740912,0.01542,1.11638
4529,2019-08-21 07:00:00,60.0,100233,200798,벨라홈 2way  타퍼 꿀잠 매트리스 퀸 세트,생활용품,69800,63375000.0,669.0,2019,8,21,7,0,0,2019-08-21,Wednesday,3,6,4940.0,24786,b,3,2,1,0,2.0,34,벨라홈,27.56438695215635,0.01542,1.11638
4530,2019-08-21 08:00:00,60.0,100822,202422,보코 풍기인견 블라우스,의류,39000,84931000.0,2177.0,2019,8,21,8,0,0,2019-08-21,Wednesday,3,0,4948.0,24795,d,4,2,1,0,4.0,34,보코,24.387285671981683,0.01542,1.11638
4531,2019-08-21 09:00:00,60.0,100441,201363,오가닉뷰티 쿨 번아웃 레이스 브라세트,속옷,59900,64444000.0,1076.0,2019,8,21,9,0,0,2019-08-21,Wednesday,3,1,4943.0,24798,c,4,2,2,0,2.0,34,오가닉뷰티,24.11518771331058,0.01542,1.11638
4532,2019-08-21 10:00:00,60.0,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000,135736000.0,55.0,2019,8,21,10,0,0,2019-08-21,Wednesday,3,0,4947.0,24801,a,3,2,2,0,1.0,34,마르엘라로사티,13.23793103448276,0.01542,1.11638
4533,2019-08-21 11:00:00,60.0,100253,200864,안동간고등어 20팩,농수축,30900,188861000.0,6111.0,2019,8,21,11,0,0,2019-08-21,Wednesday,3,3,4935.0,24807,e,2,2,2,0,5.0,34,안동간고등어,73.23349056603773,0.01542,1.11638
4534,2019-08-21 12:00:00,60.0,100088,200238,에코라믹 통주물 스톤 냄비세트 (new),주방,60900,78789000.0,1294.0,2019,8,21,12,0,0,2019-08-21,Wednesday,3,2,4950.0,24810,c,3,2,3,0,4.0,34,에코라믹,32.97268041237113,0.01542,1.11638
4535,2019-08-21 13:00:00,60.0,100275,200904,몬테밀라노 크루즈 이지웨어 패키지,속옷,49900,99379000.0,1991.0,2019,8,21,13,0,0,2019-08-21,Wednesday,3,1,4942.0,24813,d,3,2,3,0,5.0,34,몬테밀라노,25.795587685404467,0.01542,1.11638
4536,2019-08-21 14:00:00,60.0,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,118130000.0,967.0,2019,8,21,14,0,0,2019-08-21,Wednesday,3,2,4951.0,24816,b,2,2,3,0,3.0,34,올리고,16.357692307692307,0.01542,1.11638
4537,2019-08-21 15:00:00,60.0,100019,200029,AAD 도트펀칭 컴포트 슬립온,잡화,29000,94723000.0,3267.0,2019,8,21,15,0,0,2019-08-21,Wednesday,3,8,4949.0,24822,e,4,2,4,0,5.0,34,AAD,48.77353302026484,0.01542,1.11638
4538,2019-08-21 16:00:00,60.0,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,107022000.0,1914.0,2019,8,21,16,0,0,2019-08-21,Wednesday,3,3,4934.0,24825,d,3,2,4,0,2.0,34,임성근의,42.25204081632653,0.01542,1.11638
4539,2019-08-21 17:00:00,60.0,100523,201590,현대어찬 손질갈치,농수축,36900,164598000.0,4460.0,2019,8,21,17,0,0,2019-08-21,Wednesday,3,3,4936.0,24828,e,3,2,4,0,5.0,34,현대어찬,60.06847826086957,0.01542,1.11638
4540,2019-08-21 18:00:00,60.0,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900,98182000.0,1639.0,2019,8,21,18,0,0,2019-08-21,Wednesday,3,3,4938.0,24831,d,3,2,5,0,1.0,34,멋진밥상,39.74810606060606,0.01542,1.11638
4541,2019-08-21 19:00:00,60.0,100618,201917,헤드 파이로라이트 드로즈 10종 패키지(7월),속옷,59000,116570000.0,1974.0,2019,8,21,19,0,0,2019-08-21,Wednesday,3,1,4945.0,24834,d,3,2,5,0,5.0,34,헤드,25.289233232544447,0.01542,1.11638
4542,2019-08-21 20:00:00,60.0,100205,200735,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,548000,145579000.0,244.0,2019,8,21,20,0,0,2019-08-21,Wednesday,3,10,4932.0,24840,a,3,2,5,0,3.0,34,보루네오,4.278215223097113,0.01542,1.11638
4543,2019-08-21 21:00:00,60.0,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,155917000.0,4009.0,2019,8,21,21,0,0,2019-08-21,Wednesday,3,3,4937.0,24849,e,3,2,6,0,4.0,34,깐깐송도순,73.31818181818181,0.01542,1.11638
4544,2019-08-21 22:00:00,60.0,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,164356000.0,358.0,2019,8,21,22,0,0,2019-08-21,Wednesday,3,5,4933.0,24855,a,3,2,6,0,5.0,34,LG,3.102464494569758,0.01542,1.11638
4545,2019-08-21 23:00:00,60.0,100567,201667,일시불 코지마 안마의자 오딧세이,생활용품,1880000,48818000.0,25.0,2019,8,21,23,0,0,2019-08-21,Wednesday,3,6,4941.0,24861,a,4,2,6,0,1.0,34,코지마,8.53592561284869,0.01542,1.11638
4546,2019-08-22 00:00:00,60.0,100044,200122,프리바이오틱스 3300 12박스(12개월분),건강기능,99000,65308000.0,659.0,2019,8,22,24,0,0,2019-08-22,Thursday,4,7,4955.0,24982,b,3,2,7,0,2.0,34,프리바이오틱스,9.157038938810441,0.01767,0.99184
4547,2019-08-22 01:00:00,55.16666666666667,100444,201369,쿠미투니카 코르셋 하이웨스트 팬티세트,속옷,59900,53412000.0,892.0,2019,8,22,25,0,0,2019-08-22,Thursday,4,1,4964.0,24985,b,3,2,7,0,2.0,34,쿠미투니카,26.30412787405668,0.01767,0.99184
4548,2019-08-22 06:00:00,60.0,100181,200610,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,의류,69900,26430000.0,378.0,2019,8,22,6,0,0,2019-08-22,Thursday,4,0,4966.0,24873,a,4,2,1,0,1.0,34,유리진,14.466666666666667,0.01767,0.99184
4549,2019-08-22 07:00:00,60.0,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,88059000.0,1493.0,2019,8,22,7,0,0,2019-08-22,Thursday,4,4,4967.0,24879,c,3,2,1,0,2.0,34,참존,39.44326241134752,0.01767,0.99184
4550,2019-08-22 08:00:00,60.0,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000,134624000.0,2748.0,2019,8,22,8,0,0,2019-08-22,Thursday,4,1,4965.0,24882,e,3,2,1,0,5.0,34,푸마,22.664790262889515,0.01767,0.99184
4551,2019-08-22 09:00:00,60.0,100348,201089,벨레즈온 브라캡 심리스 원피스 패키지,속옷,29900,100756000.0,3371.0,2019,8,22,9,0,0,2019-08-22,Thursday,4,1,4963.0,24885,e,4,2,2,0,5.0,34,벨레즈온,43.291982288579064,0.01767,0.99184
4552,2019-08-22 10:00:00,60.0,100170,200584,유귀열의 The 귀한 치마살,농수축,55900,99081000.0,1773.0,2019,8,22,10,0,0,2019-08-22,Thursday,4,3,4958.0,24888,d,3,2,2,0,1.0,34,유귀열의,52.199793388429754,0.01767,0.99184
4553,2019-08-22 11:00:00,60.0,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,142396000.0,3660.0,2019,8,22,11,0,0,2019-08-22,Thursday,4,3,4959.0,24891,e,3,2,2,0,4.0,34,깐깐송도순,73.31818181818181,0.01767,0.99184
4554,2019-08-22 12:00:00,60.0,100683,202032,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,154000,101949000.0,638.0,2019,8,22,12,0,0,2019-08-22,Thursday,4,2,4970.0,24897,b,3,2,3,0,1.0,34,매직쉐프,15.738148148148149,0.01767,0.99184
4555,2019-08-22 14:00:00,60.0,100846,202500,알비에로 마르티니 1A클라쎄 지오맵 울실크 스카프,잡화,99000,107035000.0,730.0,2019,8,22,14,0,0,2019-08-22,Thursday,4,8,4968.0,24902,b,3,2,3,0,2.0,34,알비에로,12.41,0.01767,0.99184
4556,2019-08-22 15:00:00,60.0,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,142984000.0,1303.0,2019,8,22,15,0,0,2019-08-22,Thursday,4,2,4969.0,24920,c,2,2,4,0,4.0,34,한일,20.63216957605985,0.01767,0.99184
4557,2019-08-22 16:00:00,60.0,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900,119300000.0,2134.0,2019,8,22,16,0,0,2019-08-22,Thursday,4,3,4956.0,24923,d,3,2,4,0,2.0,34,AAB의,42.27901960784314,0.01767,0.99184
4558,2019-08-22 17:00:00,60.0,100702,202073,영산포숙성 홍어 9팩,농수축,38900,86880000.0,2234.0,2019,8,22,17,0,0,2019-08-22,Thursday,4,3,4960.0,24926,d,4,2,4,0,2.0,34,영산포숙성,44.617201127062934,0.01767,0.99184
4559,2019-08-22 18:00:00,60.0,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,105854000.0,2589.0,2019,8,22,18,0,0,2019-08-22,Thursday,4,3,4957.0,24929,e,4,2,5,0,3.0,34,영광,65.18742985409652,0.01767,0.99184
4560,2019-08-22 19:00:00,60.0,100838,202481,쿠쿠 블랙스톤 전기밥솥 10인용(세일),주방,228000,123381000.0,502.0,2019,8,22,19,0,0,2019-08-22,Thursday,4,2,4971.0,24932,a,3,2,5,0,1.0,34,쿠쿠,12.031490384615385,0.01767,0.99184
4561,2019-08-22 20:00:00,60.0,100763,202220,일시불 2019년 타이거 충전식 무선 예초기,생활용품,122000,122165000.0,793.0,2019,8,22,20,0,0,2019-08-22,Thursday,4,6,4962.0,24938,b,2,2,5,0,3.0,34,타이거,16.5,0.01767,0.99184
4562,2019-08-22 21:00:00,60.0,100148,200503,일시불 LG 울트라HD TV 55UK6800HNC,가전,1200000,157932000.0,90.0,2019,8,22,21,0,0,2019-08-22,Thursday,4,5,4952.0,24946,a,3,2,6,0,2.0,34,LG,3.102464494569758,0.01767,0.99184
4563,2019-08-22 22:00:00,60.0,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,196063000.0,136.0,2019,8,22,22,0,0,2019-08-22,Thursday,4,5,4953.0,24970,a,2,2,6,0,3.0,34,LG,3.102464494569758,0.01767,0.99184
4564,2019-08-22 23:00:00,60.0,100156,200550,일시불 LG전자 로보킹 터보 R46RIM,가전,434000,64013000.0,145.0,2019,8,22,23,0,0,2019-08-22,Thursday,4,5,4954.0,24976,a,4,2,6,0,3.0,34,LG,3.102464494569758,0.01767,0.99184
