,m_code,p_code,p_group,unit_price,sales,YEAR,MONTH,DAY,HOUR,MINUTE,code,mask,parcel,rain,humidity,sunshine,total_price
17735,100765,202234,주방,209000,47,2019,6,30,15,20,3451,0.01511,0.21016,0.0,65.0,0.3,9924000
17736,100765,202232,주방,289000,89,2019,6,30,15,40,3451,0.01511,0.21016,0.0,65.0,0.3,25854000
17737,100765,202236,주방,279000,51,2019,6,30,15,40,3451,0.01511,0.21016,0.0,65.0,0.3,14181000
17738,100765,202228,주방,219000,63,2019,6,30,15,40,3451,0.01511,0.21016,0.0,65.0,0.3,13789000
17739,100765,202234,주방,209000,53,2019,6,30,15,40,3451,0.01511,0.21016,0.0,65.0,0.3,11142000
17740,100448,201378,주방,168000,63,2019,6,30,16,0,3452,0.01511,0.21016,0.0,67.0,0.2,10667000
17741,100448,201376,주방,178000,34,2019,6,30,16,0,3452,0.01511,0.21016,0.0,67.0,0.2,5997000
17742,100448,201379,주방,148000,55,2019,6,30,16,0,3452,0.01511,0.21016,0.0,67.0,0.2,8208000
17743,100448,201377,주방,158000,19,2019,6,30,16,0,3452,0.01511,0.21016,0.0,67.0,0.2,2966000
17744,100448,201378,주방,168000,127,2019,6,30,16,20,3452,0.01511,0.21016,0.0,67.0,0.2,21259000
17745,100448,201376,주방,178000,71,2019,6,30,16,20,3452,0.01511,0.21016,0.0,67.0,0.2,12590000
17746,100448,201379,주방,148000,100,2019,6,30,16,20,3452,0.01511,0.21016,0.0,67.0,0.2,14748000
17747,100448,201377,주방,158000,34,2019,6,30,16,20,3452,0.01511,0.21016,0.0,67.0,0.2,5296000
17748,100448,201378,주방,168000,189,2019,6,30,16,40,3452,0.01511,0.21016,0.0,67.0,0.2,31800000
17749,100448,201376,주방,178000,71,2019,6,30,16,40,3452,0.01511,0.21016,0.0,67.0,0.2,12628000
17750,100448,201379,주방,148000,122,2019,6,30,16,40,3452,0.01511,0.21016,0.0,67.0,0.2,18061000
17751,100448,201377,주방,158000,30,2019,6,30,16,40,3452,0.01511,0.21016,0.0,67.0,0.2,4712000
17752,100169,200583,농수축,54900,965,2019,6,30,17,0,3453,0.01511,0.21016,0.0,70.0,0.2,53000000
17753,100169,200583,농수축,54900,2136,2019,6,30,17,20,3453,0.01511,0.21016,0.0,70.0,0.2,117282000
17754,100169,200583,농수축,54900,1128,2019,6,30,17,40,3453,0.01511,0.21016,0.0,70.0,0.2,61913000
17755,100849,202510,농수축,59900,812,2019,6,30,18,0,3454,0.01511,0.21016,0.0,74.0,0.0,48660000
17756,100683,202032,주방,164000,58,2019,6,30,19,20,3455,0.01511,0.21016,0.0,78.0,0.0,9496000
17757,100683,202035,주방,154000,148,2019,6,30,19,20,3455,0.01511,0.21016,0.0,78.0,0.0,22807000
17758,100683,202032,주방,164000,289,2019,6,30,19,50,3455,0.01511,0.21016,0.0,78.0,0.0,47381000
17759,100683,202035,주방,154000,331,2019,6,30,19,50,3455,0.01511,0.21016,0.0,78.0,0.0,51045000
17760,100205,200733,가구,548000,14,2019,6,30,20,20,3456,0.01511,0.21016,0.0,80.0,0.0,7739000
17761,100205,200732,가구,598000,3,2019,6,30,20,20,3456,0.01511,0.21016,0.0,80.0,0.0,1730000
17762,100205,200731,가구,648000,8,2019,6,30,20,20,3456,0.01511,0.21016,0.0,80.0,0.0,5508000
17763,100205,200733,가구,548000,25,2019,6,30,20,40,3456,0.01511,0.21016,0.0,80.0,0.0,13888000
17764,100205,200732,가구,598000,28,2019,6,30,20,40,3456,0.01511,0.21016,0.0,80.0,0.0,16843000
17765,100205,200731,가구,648000,23,2019,6,30,20,40,3456,0.01511,0.21016,0.0,80.0,0.0,14596000
17766,100205,200733,가구,548000,56,2019,6,30,21,0,3456,0.01511,0.21016,0.0,82.0,0.0,30805000
17767,100205,200732,가구,598000,56,2019,6,30,21,0,3456,0.01511,0.21016,0.0,82.0,0.0,33605000
17768,100205,200731,가구,648000,53,2019,6,30,21,0,3456,0.01511,0.21016,0.0,82.0,0.0,34586000
17769,100150,200533,가전,439000,59,2019,6,30,21,20,3457,0.01511,0.21016,0.0,82.0,0.0,25714000
17770,100150,200465,가전,489000,22,2019,6,30,21,20,3457,0.01511,0.21016,0.0,82.0,0.0,10568000
17771,100150,200533,가전,439000,65,2019,6,30,21,40,3457,0.01511,0.21016,0.0,82.0,0.0,28406000
17772,100150,200465,가전,489000,52,2019,6,30,21,40,3457,0.01511,0.21016,0.0,82.0,0.0,25657000
17773,100150,200533,가전,439000,77,2019,6,30,22,0,3457,0.01511,0.21016,0.0,81.0,0.0,33726000
17774,100150,200465,가전,489000,83,2019,6,30,22,0,3457,0.01511,0.21016,0.0,81.0,0.0,40715000
17775,100098,200271,속옷,119000,190,2019,6,30,22,20,3458,0.01511,0.21016,0.0,81.0,0.0,22613000
17776,100098,200271,속옷,119000,546,2019,6,30,22,40,3458,0.01511,0.21016,0.0,81.0,0.0,64990000
17777,100098,200271,속옷,119000,750,2019,6,30,23,0,3458,0.01511,0.21016,0.0,80.0,0.0,89198000
17778,100664,202003,속옷,79900,370,2019,6,30,23,20,3459,0.01511,0.21016,0.0,80.0,0.0,29589000
17779,100664,202003,속옷,79900,691,2019,6,30,23,40,3459,0.01511,0.21016,0.0,80.0,0.0,55249000
17780,100664,202003,속옷,79900,546,2019,6,30,0,0,3459,0.01511,0.21016,0.0,71.0,0.0,43637000
17781,100074,200202,이미용,39800,542,2019,6,30,0,20,3460,0.01511,0.21016,0.0,71.0,0.0,21560000
17782,100074,200202,이미용,39800,867,2019,6,30,0,40,3460,0.01511,0.21016,0.0,71.0,0.0,34503000
17783,100074,200202,이미용,39800,570,2019,6,30,1,0,3460,0.01511,0.21016,0.0,77.0,0.0,22667000
17784,100841,202484,농수축,32900,445,2019,6,30,1,20,3461,0.01511,0.21016,0.0,77.0,0.0,14651000
17785,100841,202484,농수축,32900,608,2019,6,30,1,40,3461,0.01511,0.21016,0.0,77.0,0.0,20001000
17786,100782,202287,잡화,39800,143,2019,7,1,6,0,3462,0.01812,0.81898,0.0,81.0,0.0,5698000
17787,100782,202290,잡화,39800,103,2019,7,1,6,0,3462,0.01812,0.81898,0.0,81.0,0.0,4087000
17788,100782,202287,잡화,39800,187,2019,7,1,6,20,3462,0.01812,0.81898,0.0,81.0,0.0,7453000
17789,100782,202290,잡화,39800,116,2019,7,1,6,20,3462,0.01812,0.81898,0.0,81.0,0.0,4625000
17790,100782,202287,잡화,39800,244,2019,7,1,6,40,3462,0.01812,0.81898,0.0,81.0,0.0,9699000
17791,100782,202290,잡화,39800,177,2019,7,1,6,40,3462,0.01812,0.81898,0.0,81.0,0.0,7037000
17792,100197,200667,잡화,29000,927,2019,7,1,7,0,3463,0.01812,0.81898,0.0,80.0,0.0,26879000
17793,100197,200667,잡화,29000,1235,2019,7,1,7,20,3463,0.01812,0.81898,0.0,80.0,0.0,35828000
17794,100197,200667,잡화,29000,1454,2019,7,1,7,40,3463,0.01812,0.81898,0.0,80.0,0.0,42170000
17795,100742,202176,잡화,89000,98,2019,7,1,8,0,3464,0.01812,0.81898,0.0,74.0,0.1,8706000
17796,100742,202173,잡화,69000,117,2019,7,1,8,0,3464,0.01812,0.81898,0.0,74.0,0.1,8102000
17797,100742,202176,잡화,89000,118,2019,7,1,8,20,3464,0.01812,0.81898,0.0,74.0,0.1,10488000
17798,100742,202173,잡화,69000,273,2019,7,1,8,20,3464,0.01812,0.81898,0.0,74.0,0.1,18868000
17799,100742,202176,잡화,89000,212,2019,7,1,8,40,3464,0.01812,0.81898,0.0,74.0,0.1,18864000
17800,100742,202173,잡화,69000,354,2019,7,1,8,40,3464,0.01812,0.81898,0.0,74.0,0.1,24426000
17801,100469,201436,생활용품,44800,321,2019,7,1,9,0,3465,0.01812,0.81898,0.0,63.0,0.9,14363000
17802,100469,201436,생활용품,44800,602,2019,7,1,9,20,3465,0.01812,0.81898,0.0,63.0,0.9,26982000
17803,100469,201436,생활용품,44800,734,2019,7,1,9,40,3465,0.01812,0.81898,0.0,63.0,0.9,32867000
17804,100444,201369,속옷,59900,398,2019,7,1,10,0,3466,0.01812,0.81898,0.0,60.0,0.9,23865000
17805,100444,201369,속옷,59900,839,2019,7,1,10,20,3466,0.01812,0.81898,0.0,60.0,0.9,50239000
17806,100444,201369,속옷,59900,1539,2019,7,1,10,40,3466,0.01812,0.81898,0.0,60.0,0.9,92192000
17807,100042,200115,의류,39800,643,2019,7,1,11,0,3467,0.01812,0.81898,0.0,56.0,0.9,25575000
17808,100042,200115,의류,39800,1022,2019,7,1,11,20,3467,0.01812,0.81898,0.0,56.0,0.9,40664000
17809,100042,200115,의류,39800,979,2019,7,1,11,40,3467,0.01812,0.81898,0.0,56.0,0.9,38945000
17810,100139,200393,침구,59900,23,2019,7,1,12,0,3468,0.01812,0.81898,0.0,49.0,0.9,1371000
17811,100139,200391,침구,69900,56,2019,7,1,12,0,3468,0.01812,0.81898,0.0,49.0,0.9,3895000
17812,100139,200390,침구,79900,23,2019,7,1,12,0,3468,0.01812,0.81898,0.0,49.0,0.9,1824000
17813,100139,200392,침구,89900,56,2019,7,1,12,0,3468,0.01812,0.81898,0.0,49.0,0.9,5051000
17814,100139,200393,침구,59900,167,2019,7,1,12,20,3468,0.01812,0.81898,0.0,49.0,0.9,9986000
17815,100139,200391,침구,69900,222,2019,7,1,12,20,3468,0.01812,0.81898,0.0,49.0,0.9,15507000
17816,100139,200390,침구,79900,129,2019,7,1,12,20,3468,0.01812,0.81898,0.0,49.0,0.9,10347000
17817,100139,200392,침구,89900,171,2019,7,1,12,20,3468,0.01812,0.81898,0.0,49.0,0.9,15399000
17818,100139,200393,침구,59900,199,2019,7,1,12,40,3468,0.01812,0.81898,0.0,49.0,0.9,11922000
17819,100139,200391,침구,69900,225,2019,7,1,12,40,3468,0.01812,0.81898,0.0,49.0,0.9,15761000
17820,100139,200390,침구,79900,159,2019,7,1,12,40,3468,0.01812,0.81898,0.0,49.0,0.9,12736000
17821,100139,200392,침구,89900,178,2019,7,1,12,40,3468,0.01812,0.81898,0.0,49.0,0.9,16037000
17822,100255,200868,주방,109800,195,2019,7,1,13,0,3469,0.01812,0.81898,0.0,44.0,1.0,21453000
17823,100255,200868,주방,109800,442,2019,7,1,13,20,3469,0.01812,0.81898,0.0,44.0,1.0,48553000
17824,100255,200868,주방,109800,374,2019,7,1,13,40,3469,0.01812,0.81898,0.0,44.0,1.0,41107000
17825,100199,200671,농수축,50900,592,2019,7,1,14,0,3470,0.01812,0.81898,0.0,43.0,1.0,30129000
17826,100199,200671,농수축,50900,925,2019,7,1,14,20,3470,0.01812,0.81898,0.0,43.0,1.0,47081000
17827,100199,200671,농수축,50900,824,2019,7,1,14,40,3470,0.01812,0.81898,0.0,43.0,1.0,41937000
17828,100281,200909,속옷,39900,164,2019,7,1,15,0,3471,0.01812,0.81898,0.0,43.0,0.8,6535000
17829,100281,200909,속옷,39900,382,2019,7,1,15,10,3471,0.01812,0.81898,0.0,43.0,0.8,15224000
17830,100281,200909,속옷,39900,501,2019,7,1,15,20,3471,0.01812,0.81898,0.0,43.0,0.8,19992000
17831,100281,200909,속옷,39900,385,2019,7,1,15,30,3471,0.01812,0.81898,0.0,43.0,0.8,15363000
17832,100281,200909,속옷,39900,450,2019,7,1,15,40,3471,0.01812,0.81898,0.0,43.0,0.8,17948000
17833,100281,200909,속옷,39900,652,2019,7,1,15,50,3471,0.01812,0.81898,0.0,43.0,0.8,26030000
17834,100010,200014,농수축,55900,635,2019,7,1,16,0,3472,0.01812,0.81898,0.0,39.0,0.9,35508000
17835,100010,200014,농수축,55900,1065,2019,7,1,16,20,3472,0.01812,0.81898,0.0,39.0,0.9,59553000
17836,100010,200014,농수축,55900,966,2019,7,1,16,40,3472,0.01812,0.81898,0.0,39.0,0.9,54000000
17837,100644,201964,농수축,49900,429,2019,7,1,17,0,3473,0.01812,0.81898,0.0,44.0,1.0,21384000
17838,100644,201964,농수축,49900,736,2019,7,1,17,20,3473,0.01812,0.81898,0.0,44.0,1.0,36708000
17839,100644,201964,농수축,49900,1017,2019,7,1,17,40,3473,0.01812,0.81898,0.0,44.0,1.0,50726000
17840,100310,200993,건강기능,178000,122,2019,7,1,18,0,3474,0.01812,0.81898,0.0,48.0,1.0,21641000
17841,100310,200993,건강기능,178000,182,2019,7,1,18,20,3474,0.01812,0.81898,0.0,48.0,1.0,32431000
17842,100310,200993,건강기능,178000,178,2019,7,1,18,40,3474,0.01812,0.81898,0.0,48.0,1.0,31636000
17843,100074,200202,이미용,39800,483,2019,7,1,19,0,3475,0.01812,0.81898,0.0,53.0,1.0,19242000
17844,100074,200202,이미용,39800,929,2019,7,1,19,20,3475,0.01812,0.81898,0.0,53.0,1.0,36961000
17845,100074,200202,이미용,39800,1337,2019,7,1,19,40,3475,0.01812,0.81898,0.0,53.0,1.0,53201000
17846,100055,200139,건강기능,59000,429,2019,7,1,20,0,3476,0.01812,0.81898,0.0,60.0,0.5,25311000
17847,100055,200139,건강기능,59000,590,2019,7,1,20,20,3476,0.01812,0.81898,0.0,60.0,0.5,34797000
17848,100055,200139,건강기능,59000,687,2019,7,1,20,40,3476,0.01812,0.81898,0.0,60.0,0.5,40552000
17849,100155,200556,가전,1359000,16,2019,7,1,21,0,3477,0.01812,0.81898,0.0,71.0,0.0,21877000
17850,100155,200489,가전,1499000,5,2019,7,1,21,0,3477,0.01812,0.81898,0.0,71.0,0.0,8081000
17851,100155,200556,가전,1359000,27,2019,7,1,21,20,3477,0.01812,0.81898,0.0,71.0,0.0,36509000
17852,100155,200489,가전,1499000,24,2019,7,1,21,20,3477,0.01812,0.81898,0.0,71.0,0.0,36269000
17853,100155,200556,가전,1359000,38,2019,7,1,21,40,3477,0.01812,0.81898,0.0,71.0,0.0,51087000
17854,100155,200489,가전,1499000,54,2019,7,1,21,40,3477,0.01812,0.81898,0.0,71.0,0.0,80518000
17855,100500,201511,가구,499000,23,2019,7,1,22,0,3478,0.01812,0.81898,0.0,72.0,0.0,11254000
17856,100500,201505,가구,549000,3,2019,7,1,22,0,3478,0.01812,0.81898,0.0,72.0,0.0,1420000
17857,100500,201512,가구,549000,10,2019,7,1,22,0,3478,0.01812,0.81898,0.0,72.0,0.0,5528000
17858,100500,201506,가구,599000,15,2019,7,1,22,0,3478,0.01812,0.81898,0.0,72.0,0.0,9017000
17859,100500,201513,가구,599000,13,2019,7,1,22,0,3478,0.01812,0.81898,0.0,72.0,0.0,7527000
17860,100500,201511,가구,499000,20,2019,7,1,22,20,3478,0.01812,0.81898,0.0,72.0,0.0,10012000
17861,100500,201505,가구,549000,20,2019,7,1,22,20,3478,0.01812,0.81898,0.0,72.0,0.0,11011000
17862,100500,201512,가구,549000,13,2019,7,1,22,20,3478,0.01812,0.81898,0.0,72.0,0.0,6903000
17863,100500,201506,가구,599000,8,2019,7,1,22,20,3478,0.01812,0.81898,0.0,72.0,0.0,4538000
17864,100500,201513,가구,599000,10,2019,7,1,22,20,3478,0.01812,0.81898,0.0,72.0,0.0,6028000
17865,100500,201507,가구,649000,5,2019,7,1,22,20,3478,0.01812,0.81898,0.0,72.0,0.0,3291000
17866,100500,201511,가구,499000,87,2019,7,1,22,40,3478,0.01812,0.81898,0.0,72.0,0.0,43617000
17867,100500,201505,가구,549000,15,2019,7,1,22,40,3478,0.01812,0.81898,0.0,72.0,0.0,8277000
17868,100500,201512,가구,549000,40,2019,7,1,22,40,3478,0.01812,0.81898,0.0,72.0,0.0,21972000
17869,100500,201506,가구,599000,15,2019,7,1,22,40,3478,0.01812,0.81898,0.0,72.0,0.0,9022000
17870,100500,201513,가구,599000,48,2019,7,1,22,40,3478,0.01812,0.81898,0.0,72.0,0.0,28458000
17871,100500,201507,가구,649000,13,2019,7,1,22,40,3478,0.01812,0.81898,0.0,72.0,0.0,8150000
17872,100148,200435,가전,1330000,2,2019,7,1,23,0,3479,0.01812,0.81898,0.0,74.0,0.0,3060000
17873,100148,200511,가전,1690000,9,2019,7,1,23,0,3479,0.01812,0.81898,0.0,74.0,0.0,15305000
17874,100148,200453,가전,2690000,2,2019,7,1,23,0,3479,0.01812,0.81898,0.0,74.0,0.0,6116000
17875,100148,200525,가전,2700000,2,2019,7,1,23,0,3479,0.01812,0.81898,0.0,74.0,0.0,6139000
17876,100148,200502,가전,1200000,9,2019,7,1,23,20,3479,0.01812,0.81898,0.0,74.0,0.0,10824000
17877,100148,200435,가전,1330000,9,2019,7,1,23,20,3479,0.01812,0.81898,0.0,74.0,0.0,12023000
17878,100148,200511,가전,1690000,9,2019,7,1,23,20,3479,0.01812,0.81898,0.0,74.0,0.0,15283000
17879,100148,200444,가전,1920000,2,2019,7,1,23,20,3479,0.01812,0.81898,0.0,74.0,0.0,4396000
17880,100148,200502,가전,1200000,11,2019,7,1,23,40,3479,0.01812,0.81898,0.0,74.0,0.0,13517000
17881,100148,200511,가전,1690000,7,2019,7,1,23,40,3479,0.01812,0.81898,0.0,74.0,0.0,11458000
17882,100148,200444,가전,1920000,7,2019,7,1,23,40,3479,0.01812,0.81898,0.0,74.0,0.0,13042000
17883,100148,200520,가전,2400000,2,2019,7,1,23,40,3479,0.01812,0.81898,0.0,74.0,0.0,5460000
17884,100599,201890,속옷,79000,236,2019,7,1,0,0,3480,0.01812,0.81898,0.0,79.0,0.0,18639000
17885,100599,201890,속옷,79000,470,2019,7,1,0,20,3480,0.01812,0.81898,0.0,79.0,0.0,37139000
17886,100599,201890,속옷,79000,533,2019,7,1,0,40,3480,0.01812,0.81898,0.0,79.0,0.0,42108000
17887,100618,201915,속옷,69000,154,2019,7,1,1,0,3481,0.01812,0.81898,0.0,77.0,0.0,10629000
17888,100618,201918,속옷,69000,48,2019,7,1,1,0,3481,0.01812,0.81898,0.0,77.0,0.0,3319000
17889,100618,201915,속옷,69000,277,2019,7,1,1,20,3481,0.01812,0.81898,0.0,77.0,0.0,19139000
17890,100618,201918,속옷,69000,56,2019,7,1,1,20,3481,0.01812,0.81898,0.0,77.0,0.0,3833000
17891,100618,201915,속옷,69000,220,2019,7,1,1,40,3481,0.01812,0.81898,0.0,77.0,0.0,15161000
17892,100618,201918,속옷,69000,86,2019,7,1,1,40,3481,0.01812,0.81898,0.0,77.0,0.0,5959000
17893,100569,201669,의류,29800,357,2019,7,2,6,0,3482,0.01807,1.25624,0.0,81.0,0.0,10628000
17894,100569,201669,의류,29800,541,2019,7,2,6,20,3482,0.01807,1.25624,0.0,81.0,0.0,16136000
17895,100569,201669,의류,29800,748,2019,7,2,6,40,3482,0.01807,1.25624,0.0,81.0,0.0,22302000
17896,100629,201937,속옷,79900,518,2019,7,2,7,0,3483,0.01807,1.25624,0.0,76.0,0.6,41374000
17897,100629,201937,속옷,79900,569,2019,7,2,7,30,3483,0.01807,1.25624,0.0,76.0,0.6,45499000
17898,100282,200911,의류,39900,261,2019,7,2,8,0,3484,0.01807,1.25624,0.0,71.0,0.9,10433000
17899,100282,200911,의류,39900,513,2019,7,2,8,20,3484,0.01807,1.25624,0.0,71.0,0.9,20486000
17900,100282,200911,의류,39900,621,2019,7,2,8,40,3484,0.01807,1.25624,0.0,71.0,0.9,24764000
17901,100478,201452,주방,49800,768,2019,7,2,9,0,3485,0.01807,1.25624,0.0,67.0,0.5,38234000
17902,100478,201452,주방,49800,1113,2019,7,2,9,30,3485,0.01807,1.25624,0.0,67.0,0.5,55414000
17903,100251,200841,의류,49900,208,2019,7,2,10,0,3486,0.01807,1.25624,0.0,51.0,0.9,10374000
17904,100251,200854,의류,49900,70,2019,7,2,10,0,3486,0.01807,1.25624,0.0,51.0,0.9,3487000
17905,100251,200841,의류,49900,408,2019,7,2,10,20,3486,0.01807,1.25624,0.0,51.0,0.9,20336000
17906,100251,200854,의류,49900,128,2019,7,2,10,20,3486,0.01807,1.25624,0.0,51.0,0.9,6385000
17907,100251,200841,의류,49900,564,2019,7,2,10,40,3486,0.01807,1.25624,0.0,51.0,0.9,28145000
17908,100251,200854,의류,49900,263,2019,7,2,10,40,3486,0.01807,1.25624,0.0,51.0,0.9,13106000
17909,100306,200972,속옷,129000,345,2019,7,2,11,0,3487,0.01807,1.25624,0.0,54.0,0.9,44568000
17910,100306,200972,속옷,129000,466,2019,7,2,11,30,3487,0.01807,1.25624,0.0,54.0,0.9,60099000
17911,100773,202260,이미용,39900,466,2019,7,2,12,0,3488,0.01807,1.25624,0.0,46.0,0.9,18601000
17912,100773,202260,이미용,39900,750,2019,7,2,12,20,3488,0.01807,1.25624,0.0,46.0,0.9,29943000
17913,100773,202260,이미용,39900,995,2019,7,2,12,40,3488,0.01807,1.25624,0.0,46.0,0.9,39717000
17914,100607,201857,속옷,139000,130,2019,7,2,13,0,3489,0.01807,1.25624,0.0,41.0,0.9,18127000
17915,100607,201857,속옷,139000,225,2019,7,2,13,20,3489,0.01807,1.25624,0.0,41.0,0.9,31332000
17916,100607,201857,속옷,139000,290,2019,7,2,13,40,3489,0.01807,1.25624,0.0,41.0,0.9,40242000
17917,100348,201088,속옷,39900,556,2019,7,2,14,0,3490,0.01807,1.25624,0.0,36.0,1.0,22167000
17918,100348,201088,속옷,39900,966,2019,7,2,14,20,3490,0.01807,1.25624,0.0,36.0,1.0,38562000
17919,100348,201088,속옷,39900,1122,2019,7,2,14,40,3490,0.01807,1.25624,0.0,36.0,1.0,44778000
17920,100448,201378,주방,168000,34,2019,7,2,15,0,3491,0.01807,1.25624,0.0,43.0,0.9,5728000
17921,100448,201376,주방,178000,19,2019,7,2,15,0,3491,0.01807,1.25624,0.0,43.0,0.9,3397000
17922,100448,201379,주방,148000,16,2019,7,2,15,0,3491,0.01807,1.25624,0.0,43.0,0.9,2317000
17923,100448,201377,주방,158000,23,2019,7,2,15,0,3491,0.01807,1.25624,0.0,43.0,0.9,3638000
17924,100448,201378,주방,168000,98,2019,7,2,15,20,3491,0.01807,1.25624,0.0,43.0,0.9,16487000
17925,100448,201376,주방,178000,23,2019,7,2,15,20,3491,0.01807,1.25624,0.0,43.0,0.9,4063000
17926,100448,201379,주방,148000,79,2019,7,2,15,20,3491,0.01807,1.25624,0.0,43.0,0.9,11691000
17927,100448,201377,주방,158000,16,2019,7,2,15,20,3491,0.01807,1.25624,0.0,43.0,0.9,2471000
17928,100448,201378,주방,168000,163,2019,7,2,15,40,3491,0.01807,1.25624,0.0,43.0,0.9,27358000
17929,100448,201376,주방,178000,84,2019,7,2,15,40,3491,0.01807,1.25624,0.0,43.0,0.9,14920000
17930,100448,201379,주방,148000,98,2019,7,2,15,40,3491,0.01807,1.25624,0.0,43.0,0.9,14490000
17931,100448,201377,주방,158000,42,2019,7,2,15,40,3491,0.01807,1.25624,0.0,43.0,0.9,6582000
17932,100849,202510,농수축,59900,659,2019,7,2,16,0,3492,0.01807,1.25624,0.0,45.0,1.0,39445000
17933,100849,202510,농수축,59900,798,2019,7,2,16,20,3492,0.01807,1.25624,0.0,45.0,1.0,47823000
17934,100849,202510,농수축,59900,1038,2019,7,2,16,40,3492,0.01807,1.25624,0.0,45.0,1.0,62198000
17935,100322,201479,농수축,49900,578,2019,7,2,17,0,3493,0.01807,1.25624,0.0,46.0,1.0,28865000
17936,100322,201479,농수축,49900,813,2019,7,2,17,20,3493,0.01807,1.25624,0.0,46.0,1.0,40578000
17937,100322,201479,농수축,49900,1340,2019,7,2,17,40,3493,0.01807,1.25624,0.0,46.0,1.0,66880000
17938,100610,201887,속옷,89000,158,2019,7,2,18,0,3494,0.01807,1.25624,0.0,47.0,1.0,14076000
17939,100610,201888,속옷,89000,69,2019,7,2,18,0,3494,0.01807,1.25624,0.0,47.0,1.0,6185000
17940,100610,201903,속옷,89000,29,2019,7,2,18,0,3494,0.01807,1.25624,0.0,47.0,1.0,2602000
17941,100610,201887,속옷,89000,249,2019,7,2,18,20,3494,0.01807,1.25624,0.0,47.0,1.0,22118000
17942,100610,201888,속옷,89000,114,2019,7,2,18,20,3494,0.01807,1.25624,0.0,47.0,1.0,10134000
17943,100610,201903,속옷,89000,29,2019,7,2,18,20,3494,0.01807,1.25624,0.0,47.0,1.0,2576000
17944,100610,201887,속옷,89000,377,2019,7,2,18,40,3494,0.01807,1.25624,0.0,47.0,1.0,33557000
17945,100610,201888,속옷,89000,89,2019,7,2,18,40,3494,0.01807,1.25624,0.0,47.0,1.0,7936000
17946,100610,201903,속옷,89000,66,2019,7,2,18,40,3494,0.01807,1.25624,0.0,47.0,1.0,5839000
17947,100765,202232,주방,289000,7,2019,7,2,19,0,3495,0.01807,1.25624,0.0,54.0,1.0,1885000
17948,100765,202236,주방,279000,7,2019,7,2,19,0,3495,0.01807,1.25624,0.0,54.0,1.0,1819000
17949,100765,202228,주방,219000,7,2019,7,2,19,0,3495,0.01807,1.25624,0.0,54.0,1.0,1426000
17950,100765,202234,주방,209000,16,2019,7,2,19,0,3495,0.01807,1.25624,0.0,54.0,1.0,3326000
17951,100765,202232,주방,289000,38,2019,7,2,19,20,3495,0.01807,1.25624,0.0,54.0,1.0,11021000
17952,100765,202236,주방,279000,32,2019,7,2,19,20,3495,0.01807,1.25624,0.0,54.0,1.0,8925000
17953,100765,202228,주방,219000,13,2019,7,2,19,20,3495,0.01807,1.25624,0.0,54.0,1.0,2802000
17954,100765,202234,주방,209000,79,2019,7,2,19,20,3495,0.01807,1.25624,0.0,54.0,1.0,16430000
17955,100765,202232,주방,289000,96,2019,7,2,19,40,3495,0.01807,1.25624,0.0,54.0,1.0,27817000
17956,100765,202236,주방,279000,45,2019,7,2,19,40,3495,0.01807,1.25624,0.0,54.0,1.0,12528000
17957,100765,202228,주방,219000,41,2019,7,2,19,40,3495,0.01807,1.25624,0.0,54.0,1.0,8993000
17958,100765,202234,주방,209000,69,2019,7,2,19,40,3495,0.01807,1.25624,0.0,54.0,1.0,14494000
17959,100683,202032,주방,164000,88,2019,7,2,20,0,3496,0.01807,1.25624,0.0,61.0,0.4,14401000
17960,100683,202035,주방,154000,94,2019,7,2,20,0,3496,0.01807,1.25624,0.0,61.0,0.4,14539000
17961,100683,202032,주방,164000,193,2019,7,2,20,30,3496,0.01807,1.25624,0.0,61.0,0.4,31588000
17962,100683,202035,주방,154000,210,2019,7,2,20,30,3496,0.01807,1.25624,0.0,61.0,0.4,32306000
17963,100150,200533,가전,439000,31,2019,7,2,21,0,3497,0.01807,1.25624,0.0,69.0,0.0,13703000
17964,100150,200465,가전,489000,16,2019,7,2,21,0,3497,0.01807,1.25624,0.0,69.0,0.0,7655000
17965,100150,200533,가전,439000,56,2019,7,2,21,20,3497,0.01807,1.25624,0.0,69.0,0.0,24569000
17966,100150,200465,가전,489000,47,2019,7,2,21,20,3497,0.01807,1.25624,0.0,69.0,0.0,22991000
17967,100150,200533,가전,439000,106,2019,7,2,21,40,3497,0.01807,1.25624,0.0,69.0,0.0,46395000
17968,100150,200465,가전,489000,66,2019,7,2,21,40,3497,0.01807,1.25624,0.0,69.0,0.0,32053000
17969,100079,200215,속옷,99900,677,2019,7,2,22,0,3498,0.01807,1.25624,0.0,73.0,0.0,67614000
17970,100079,200215,속옷,99900,1125,2019,7,2,22,30,3498,0.01807,1.25624,0.0,73.0,0.0,112391000
17971,100203,200703,가구,699000,3,2019,7,2,23,0,3499,0.01807,1.25624,0.0,71.0,0.0,1784000
17972,100203,200686,가구,749000,3,2019,7,2,23,0,3499,0.01807,1.25624,0.0,71.0,0.0,1909000
17973,100203,200707,가구,899000,8,2019,7,2,23,0,3499,0.01807,1.25624,0.0,71.0,0.0,6747000
17974,100203,200690,가구,949000,10,2019,7,2,23,0,3499,0.01807,1.25624,0.0,71.0,0.0,9478000
17975,100203,200711,가구,1199000,5,2019,7,2,23,0,3499,0.01807,1.25624,0.0,71.0,0.0,6004000
